label,setting,Ti,Y,Hf,Th,U,La,Ce,Nd,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu
1,oceanic,8.630000006,5937.89,9270.57001,201.4500001,296.5000002,0.09,34.56000002,14.23999999,28.87000001,9.360053291,211.54,64.90000003,649.48,233.8599998,905.8500007,171.0300001,1242.58,206.4800002
0,continental,2.3,321.6900002,13316.66001,26.13000002,246.7199998,0.26,5.739999995,0.11,0.38,0.347957371,5.549999998,2.259999999,26.99000003,11.35000001,59.02999997,14.33999999,139.12,28.84999997
1,oceanic,24.2,2298.999999,11233.32999,20.00000002,31.99999998,0.21,11.29999999,2.000000002,5.300000005,2.4357016,49.99999996,18,233.9999998,91.99999993,419,98.00000007,769.0000004,141.0000001
1,oceanic,12,631.9999996,9826.380002,8,20.00000002,0.02,4.100000003,0.3,0.8,0.231971581,10,3.999999997,58.00000006,26,125,27.99999998,226.9999999,41.99999996
0,continental,10.00057354,11600.15969,7558.619542,6857.522654,3667.994088,0.12631097,471.6675864,9.116274463,22.96957893,11.23449681,201.6421484,82.30738332,1139.66104,428.1527729,1985.898227,446.8588001,3810.560875,668.0316116
0,continental,8.759999997,1045.44,10991.65,78.63000006,241.1800001,0.03,17.87000002,0.48,1.649999999,1.287442273,22.44000002,7.790000006,97.35000003,39.78999999,188.5400001,41.32999997,344.8100004,67.85999995
1,oceanic,14.48,6496.890004,7180.040005,999.6400004,1093.050001,0.02,217.3100001,9.740000003,25.71999999,2.760461811,222.33,76.70000001,792.1999999,273.0999999,1082.040001,202.9599999,1465.469999,230.3
0,continental,4.527203357,2444.999997,13447.99999,233.9999998,392.9999997,0.0289,26.99999999,3.069999997,10.08999999,0.485980462,72.99999998,25.68999998,296.9999998,111.0000001,448,89.99999991,641.0000007,109
0,continental,3.800000003,551.9399997,9598.300002,28.39000003,123.2299999,0.01,8.789999999,0.33,0.930000001,0.556731793,10.00999999,4.079999999,47.22000003,20.07999998,102.9700001,24.22999999,215.0800001,46.08999999
0,continental,19.43000002,1091.55,7779.619997,72.37000006,120.93,0.01,9.710000002,0.789999999,1.709999998,1.936962699,24.85999998,10.05000001,109.19,44.43999997,211.8499998,46.80999999,405.7400001,78.16000005
1,oceanic,25.8,3265.000003,11200.44,15,26.99999999,0.04,15.30000001,1.600000001,5.300000005,2.435701603,67.00000005,26,343,131.9999999,634.0000002,133,1054,190.9999999
0,continental,9.919999996,1406.360001,10323.08,229.9200001,447.52,0.03,27.27,0.96,2.919999997,2.006554173,32.97999998,12.00999999,135.9800001,54.97,245.5699999,52.73999994,436.7199997,84.04000005
0,continental,11.20000001,329,8656.000005,27.99999998,65.00000005,0.003,7,0.4,1.030000001,0.770145649,8,2.6,27.99999998,12,59.00000005,15,144,31.99999998
0,continental,5.460000004,1196.099999,13386.82999,229.7300002,1275.999999,0.01,20.26,0.43,2.349999999,1.635399644,28.70000002,10.91000001,118.15,44.03999997,205.97,45.12,386.43,72.70000002
1,oceanic,5.670000001,8220.220003,8521.660008,396.2999997,549.6700005,0.13,108.3999999,11.72000001,31.59000001,7.852238006,296.1200002,97.96999999,1018.18,362.1799997,1321.41,232.8299999,1567.190001,230.8500001
1,oceanic,24.44999997,815.2700007,9717.089996,14.13,28.88000001,0.01,7.51,0.819999999,2.000000002,0.95108348,21.35999998,7.41,85.50999991,32.86999999,144.8999998,30.93,244.5700003,44.21999998
1,oceanic,5.879999999,14299.99998,11299.99999,83.10000004,188.9999999,0.618,35.80000003,12.99999999,32.70000003,5.683303729,236,102.0000001,1270,534,2230,473.0000003,3950.000003,893.0000002
0,continental,4.740000004,718.2999993,10826.42999,39.98999999,226.8300001,0.02,11.72000001,0.32,1.139999999,0.765506217,11.83000001,4.329999996,56.56000003,24.84000003,125.2800001,28.63,277,58.54999994
1,oceanic,10.82000001,3627.95,8190.699993,323.8800003,366.6800003,0.03,95.86000008,4.389999998,11.77999999,4.082699817,122.1,42.43999998,443.74,161.04,610.5399995,111.03,750.7699994,114.2800001
0,continental,4.206064071,1921.000001,10400.99999,170.9999998,277,0.104,25.00000002,2.540000002,6.529999996,0.473222025,56,19.57999998,219.0000001,78.99999995,329,66.00000007,488.9999999,81.00000002
1,oceanic,6.199999993,3021.769998,10842.70999,114.22,201.4200002,0.01,20.13999999,2.939999997,7.909999991,2.331314385,75.13000003,27.44,317.3500003,128.1099999,554.1500005,109.6,822.5100004,139.72
0,continental,9.269999997,1657.11,10904.4,155.0600001,516.1999998,0.02,28.14999999,0.64,2.42,2.018152754,32.52999998,12.40999999,147.4999999,59.64000003,286.0299999,61.94,557.0500006,110.1299999
1,oceanic,36.54999998,10058.3,8669.510002,643.4199995,559.4,0.32,110.0400001,23.75999998,53.87000006,21.86332151,438.4600005,132.0899999,1301.809999,462.2999995,1720.26,314.3500002,2269.130002,359.09
1,oceanic,21.27,4000.060003,8628.719991,219.7199998,237,0.09,13.24,4.520000002,8.520000005,4.604635881,103.81,40.04999996,473.6500004,183.0700002,787.7999991,146.7699999,1096.5,177.2199999
0,continental,3.689999999,647.6099996,11270.64,25.28999998,96.48000005,0.02,7.869999993,0.660000001,1.72,1.739786856,15.28999999,4.709999999,54.67000001,22.23000002,93.92000002,21.50999998,181.6499999,36.63000003
0,continental,3.600438649,895.6988838,11084.68408,284.4973098,475.1579785,0.009234797,39.73285186,0.556113934,1.474104717,0.611244541,15.11691573,5.664297092,72.98787608,32.24929017,170.8876242,40.29771295,366.759082,75.33953563
1,oceanic,16.02000001,1134.02,9111.90999,38.87999998,76.64999997,0.01,7.450000004,0.96,2.459999999,0.985879218,26.37000001,9.83999999,113.49,45.54999997,211.8799999,45.42000001,360.3399998,66.19999993
0,continental,6.299999993,1053,12315,296,529,0.007,53.00000005,0.599999999,1.920000001,1.368632327,20.00000002,6.900000004,76.99999997,33.00000001,162.0000002,36.99999999,342,75.99999995
0,continental,5.282335715,2518.000001,11248.00001,320.9999997,502.9999999,0.137,39,2.750000001,7.250000007,0.574129663,61.99999993,22.11000002,262.9999997,102.0000001,458,93.0000001,700,117.0000001
0,continental,4.336739054,2093.999998,10804.99999,184.9999998,316.9999998,0.0023,25.00000002,2.15,6.590000006,0.448865009,53.00000005,21.80000002,233,87.00000008,386.0000003,68.00000005,509.9999999,81.99999993
1,oceanic,26.10350835,8322.752272,9900.400604,233.4764558,178.9612959,0.033203861,50.01626507,4.899729246,14.7238767,5.095741572,137.5977559,64.47766166,765.0843422,314.6990653,1429.266422,302.6692775,2467.536815,433.9652075
1,oceanic,19.01000001,1286.15,8185.020001,44.12000002,86.33999994,0.01,4.600000003,1.509999999,3.750000002,1.542611014,33.95000003,12.43999999,141.3,53.25999999,251.6400003,52.72999996,422.2999996,77.30000001
0,continental,10.98999999,471.1499995,8856.209999,15.03000001,29.34000003,0.01,7.41,0.49,1.44,0.939484904,11.16000001,3.649999996,36.87999997,18.42999999,74.15999998,14.48999998,118.7899999,23.36999998
1,oceanic,9.750000007,7909.999991,11200.00001,162.9999998,285,0.0775,27.3,3.340000001,16.4,3.49117229,141.0000001,61.30000007,670.0000005,274.0000001,1139.999999,243.0000002,2100.000001,478.9999995
1,oceanic,9.659999991,5624.340006,8576.570008,208.1599999,275.0300001,0.09,25.39000001,7.759999995,20.03999999,5.741296619,174.62,59.61000002,648.85,238.4999998,1004.78,187.9599998,1449.069999,238.5899999
1,oceanic,5.920000004,1389.999999,8750,21.5,77.90000006,0.105,4.139999999,2.509999997,3.929999997,1.065909413,8.919999992,4.259999999,72.79999995,31.1,176.0000001,47.60000003,512,133.9999999
0,continental,6.086609773,1336,12435.00001,180,325.9999999,0.02,34.60000002,1.1,3.800000003,0.324760214,34,11,131.9999999,57.00000004,220.0000001,46.00000003,364.9999996,62.99999993
0,continental,4.970000003,838.5399997,12015.63001,36.67,369.8199998,0.18,7.199999993,0.629999999,1.09,0.545133216,13.28,5.609999997,69.25000004,28.55999999,138.0400001,32.03000002,283.4200002,59.42999996
1,oceanic,11.71,5979.070001,7847.610001,208.8400002,267.1699997,0.09,32.76999997,9.409999991,23.93000002,9.499236239,214.9400002,68.04000001,714.8899998,258.5799999,1023.07,186.63,1391.829999,222.2099998
0,continental,19.17000001,549.2699995,12706.56999,30.72999998,280.3799997,0.46,7.719999994,0.909999999,0.969999999,0.417548846,9.750000007,4.110000001,51.28999999,21.27,110.4900001,26.71,254.9999997,51.2
1,oceanic,14.06000001,12914.41,8338.960007,1041.549999,840.5700001,0.27,200.6700002,30.81999997,69.68,8.629342804,537.3599996,165.5,1613.04,539.6999999,2019.790002,369.5099999,2601.940002,392.6200003
1,oceanic,8.098550301,682.0118663,9791.748159,21.86926519,64.44512642,0.02079444,4.939390112,0.197741417,0.914368971,0.434207787,11.30653278,4.531162078,61.27301165,28.28722501,155.7244892,37.27076921,361.8008743,71.87371215
1,oceanic,10.39999999,1681.74,7899.340001,125.3899999,177.86,0.01,33.60999996,2.69,6.780000002,2.690870341,56.49000003,19.88999999,207.8199998,73.91999996,291.91,53.27999998,389.9200001,58.12000005
1,oceanic,7.250000007,2109.999999,8270.000009,18.30000001,44.5,0.838000001,4.709999999,7.690000004,6.840000004,1.94856128,14.49999999,6.990000004,118.9999999,47.7,250.9999997,61.50000003,598,144.9999999
1,oceanic,7.41,2241.169998,8031.369999,105.8099999,145.5500001,0.4,39.79999999,4.600000003,9.519999992,2.470497336,85.67000002,26.85,273.1500001,99.58999991,385.8800001,71.15999993,519.08,80.12000007
0,continental,5.605361987,1047.000001,9676.999999,65.00000005,120,0.012,15,1.209999999,3.499999997,0.430307282,31.99999998,10.41000001,115.9999999,43.99999995,184.9999998,36.99999999,279.9999998,47.99999996
0,continental,14.46,4233.87,8920.290009,364.2499996,538.8200006,0.15,71.20000006,15.81,31.80999999,17.59504441,193.9399999,54.54000005,382.0299996,164.14,595.3800004,111.4399999,846.3500009,148.55
0,continental,5.369463803,2320.999998,13749,205,319.9999998,0.015,31.99999998,2.799999998,8.780000002,0.692435169,78.00000006,25.64999997,273,103.9999999,412,81.00000002,598,102.0000001
1,oceanic,11.88000001,8048.41,8504.419997,385.76,442.2399996,0.13,65.42999996,10.82000001,28.27999999,7.666660737,257.8,87.35999993,948.3800006,345.3899997,1419.150002,267.6800002,1948.650001,311.0299997
1,oceanic,10.66000001,1836.74,7723.379996,200.8800001,229.7699999,0.04,74.82999996,2.629999997,6.179999999,1.751385436,61.13000003,21.25999999,223.2699998,78.93000004,318.1900003,59.62000004,431.5800003,68.21999999
1,oceanic,4.990000004,3944.86,10936.09001,153.1199998,255.8200002,0.05,32.23999999,5.029999999,12.75999999,2.748863232,124.99,40.75999997,454.1300005,167.73,669.7499996,121.9700001,861.5999994,134.4300001
1,oceanic,12.02999999,3876.739997,8045.210005,105.4,148.06,0.08,13.35000001,4.060000004,11.96000001,3.86232682,115.7,38.72000003,430.5599996,165.5400001,687.62,130.55,990.5400002,166.38
0,continental,4.089721362,1591.000001,10146,162.0000002,277,0.061,23,2.37,5.769999998,0.429147425,49,18.51999999,206.9999998,70,311,62.99999993,490.9999999,81.99999993
0,continental,4.892758082,2089,10651.00001,261.9999998,342,0.0131,39,1.779999999,6.240000005,0.743468916,56,19.61000002,221.9999998,81.99999993,363,71.99999993,568.0000004,93.0000001
1,oceanic,5.489999994,1125.120001,10699.45999,307.8299998,425.8399998,0.05,26.79000002,3.160000003,3.83,2.447300176,27.07000001,9.160000007,97.35000003,39.42999999,195.0999998,46.87000005,444.83,93.21000001
0,continental,3.541440259,797.2198029,11447.80863,134.4112457,334.594071,0.029501327,26.9302477,0.354594032,1.002736635,0.382136176,11.02194976,4.585019901,60.17944567,29.06716527,156.1252612,38.80175776,364.9376012,76.521619
0,continental,5.350991191,2019,12198,205,355,0.0278,26.99999999,1.84,6.270000002,0.346797513,53.00000005,21.24999998,250.9999997,90.99999993,379,74.99999993,577.9999994,94.99999994
0,continental,10.42,1051.1,8548.690008,59.83000002,133.5200001,0.03,10.16,1.779999999,3.850000004,2.157335705,29.22000003,9.599999999,104.2899999,41.03,187.56,40.71999997,351.2399996,67.34999999
0,continental,3.808197355,781.5293421,11529.9122,153.6234514,325.8550928,0.018901891,24.57980363,0.37942013,0.997964857,0.483442937,11.88936779,4.592925056,62.9858927,29.8990846,161.5264986,40.30935231,373.0894599,80.31346976
1,oceanic,11.31,941.5300011,8140.110006,51.90000002,90.87999992,0.02,13.08,1.680000001,3.239999998,1.716589696,30.98999998,10.56999999,113.73,41.93999999,167.9499999,33.13000001,237.3700001,38.92000004
0,continental,7,107.9999999,11766,23,71.00000005,0.007,10,0.1,0.22,0.197175844,2.000000002,0.7,8.999999991,3.999999997,20.00000002,4.999999996,54.00000002,12.99999999
1,oceanic,8.540000006,7733.149995,10636.32,350.5899997,439.1999996,0.09,149.8200001,9.01,22.64000003,4.245079929,217.1500002,75.62999993,836.0800005,320.8299998,1334.459999,256.2600001,1954.290001,311.8899997
1,oceanic,14.49999999,23503.00002,21487.50002,2930.999997,1765.000001,0.13,200.5,5.6,19.09999999,2.203730015,305.9999997,138.9999999,1940,818.0000006,3860.000003,818.0000006,5978.000004,868.9999991
0,continental,14.15,1064.56,8655.920001,40.90999995,158.3500001,0.01,7.840000006,0.33,1.289999999,1.426625222,17.82999999,7.380000003,84.37999999,41.03999999,207.2699998,46.73,426.3700005,83.43000008
1,oceanic,7.279999995,2650.75,8911.519998,120.7899999,228.4100001,0.03,50.57000004,3.42,9.269999997,2.516891652,89.67000005,30.14999997,325.0699998,113.8700001,446.8799996,82.28999994,594.3300004,92.74000009
1,oceanic,25.18999997,3155.759999,7863.539995,67.56000002,92.25999994,0.03,8.730000006,5.129999999,14.06999999,6.587992891,116.69,35.09999996,352.3799998,128.85,498.7500004,93.35999999,694.7699993,113.8799999
1,oceanic,15.26000001,4990.079998,9193.740007,406.49,474.59,0.36,66.70000001,9.330000005,19.75,1.994955598,168.23,56.56000003,584.8300007,212.0500001,854.229999,161.9699999,1208.33,194.98
1,oceanic,14.04999999,3509.680001,9238.289998,84.21999998,126.39,0.04,12.42,3.54,8.940000004,2.574884547,90.01000006,31.33000001,354.3499999,139.2400001,591.2699997,117.27,925.3100006,158.3199999
1,oceanic,28.80000002,1769.999999,8609.679997,20.00000002,34.99999997,0.01,4.799999996,1.5,3.999999997,1.623801067,38.00000003,14.00000001,179,68.00000005,316.0000003,75.99999995,548.9999994,100
1,oceanic,17.11000002,1112.459999,8928.400004,48.55999999,92.08000008,0.01,7.570000009,0.990000001,2.799999998,0.97428064,26.46000001,10.28000001,115.87,45.58999998,205.3299999,41.68999999,351.7499999,60.51000001
1,oceanic,28.03999998,1060.430001,8271.270004,9.279999995,19.55999998,0.01,2.469999999,2.03,4.389999998,3.282397868,41.64000002,12.28000001,124.8700001,44.98999998,178.7100001,33.56999998,255.7099999,41.68999999
1,oceanic,11,2312.000001,12326.53999,8.999999991,24.00000002,0.01,8.700000008,0.7,2.6,0.811900534,38.00000003,16.00000001,221.0000002,94.00000009,428,90.99999993,718.9999994,131.9999999
0,continental,9.900000009,212,10680.00001,31.99999998,70,0.001,12.99999999,0.3,0.660000001,0.357236235,4.999999996,1.5,20.00000002,7,38.00000003,8.999999991,87.00000008,18
0,continental,31.30000003,1268.000001,10869.00001,534,696.9999998,0.013,26.99999999,3.800000003,13.39999999,6.768930716,117.9999999,28.30000003,218.0000002,56,190,31.00000001,221.0000002,34
1,oceanic,22.39999998,682.0000005,10295.26,43.00000004,70,0.02,11.79999999,0.599999999,1.2,0.695914742,12.99999999,4.999999996,59.00000005,26,125,30.00000002,254.9999997,52.00000004
0,continental,11.59999999,1673,10485.99999,322.0000002,1026.000001,0.344,58.00000006,2.000000002,4.970000003,3.464495558,41.99999996,14.29999998,154.0000001,61.99999993,269,57.00000004,455.0000004,85.00000006
0,continental,4.089721362,1591.000001,10146,162.0000002,277,0.061,23,2.37,5.769999998,0.429147425,49,18.51999999,206.9999998,70,311,62.99999993,490.9999999,81.99999993
0,continental,5.154446354,1975.999999,10297.99999,248.9999999,304.0000003,0.0073,41.99999996,2.200000001,4.510000001,0.938325045,52.00000004,18.55,210.9999999,80,344.0000003,69.00000004,540.9999999,91.99999993
0,continental,4.441228755,1804.999999,11038.00001,210.0000001,276,0.01,25.40000002,1.299999999,4.700000001,0.429147424,49,16.99999999,194,74.00000005,313.9999999,61,478.9999995,81.00000002
0,continental,2.893230835,1351.851596,10858.55421,306.4197515,417.8397798,0.007515526,42.57928947,0.885375017,3.100840138,1.168313608,28.27856485,10.16965039,104.6929275,50.67334448,249.9773737,56.9440538,523.26631,101.5191865
0,continental,7.120976524,1962,10749,331.0000002,438.9999998,0.011,54.00000002,2.509999997,5.94,0.771305506,56,18.77000002,219.0000001,85.00000006,373.0000002,74.99999993,595.0000004,102.0000001
1,oceanic,16.91894607,1255.813331,8760.101698,53.02615793,85.59404624,0.02208535,11.55048932,0.909102364,2.481389779,1.648701833,23.02619541,7.629798648,99.52469538,47.40380195,244.024571,59.16813563,555.3329416,116.8754067
0,continental,3.994201257,1496.999999,10658,71.99999993,100,0.015,23,1.1,3.979999999,0.316641208,39,11.14,155.9999999,62.99999993,256.9999998,49.99999996,387,67.00000005
0,continental,3.389999998,170.2800002,11951.16001,12.51000001,63.82999994,0.02,4.53,0.05,0.36,0.173978686,2.72,1.209999999,13.91,6.539999995,31.13999998,7.039999998,65.07999996,14.16999999
1,oceanic,6.600000007,1534.500001,10825.30001,73.41999997,200.1299998,0.01,15.24,0.96,3.059999997,1.067069272,33.32000002,12.94999999,157.6300002,65.07000004,298.09,62.36999999,509.8699994,94.38
1,oceanic,9.330000005,886.2299993,10381.22001,33.74999999,85.76999998,0.08,11.47,0.780000001,2.109999999,0.661119006,20.37,7.719999994,94.84999995,37.47999998,173.3199999,36.26000002,313.89,50.19999998
0,continental,8,221.0000002,10388,52.00000004,118.9999999,0.003,8,0.1,0.38,0.278365897,3.999999997,1.5,16.99999999,8,39.99999997,10,96.99999994,21.00000001
1,oceanic,12.05,955.1899997,9218.799997,24.80999998,74.02999993,0.01,6.619999993,0.819999999,2.520000001,0.7191119,22.28999998,8.780000002,101.4100001,41.17,187.8,38.51000003,313.57,57.26000004
0,continental,5.200000004,1012.999999,11229.99999,273,568.9999995,0.006,26,1.2,3.19,1.8928881,24.00000002,7.699999997,89.99999991,38.00000003,187.0000002,45.00000002,430.9999998,95.99999999
1,oceanic,22.78999999,1931.499998,8656.669997,44.39999999,79.50999992,0.05,7.770000004,3.280000002,6.46,2.586483128,57.04000002,19.97000001,213.5799999,78.88999999,327.4999998,66.29,507.9600006,87.53999994
1,oceanic,10.79999999,1831.909998,9944.680001,53.80999999,97.8599999,0.05,10.12999999,2.73,6.430000001,1.97175844,58.03000006,19.08999998,206.7300002,79.26999996,330.8000001,63.78000001,503.3600001,83.72999996
